2003-01-02,0.9198209643363953
2003-01-03,0.9260361194610596
2003-01-06,0.9260361194610596
2003-01-07,0.9229283928871155
2003-01-08,0.9042837023735046
2003-01-09,0.912362813949585
2003-01-10,0.9148489832878113
2003-01-13,0.90925532579422
2003-01-14,0.9080124497413635
2003-01-15,0.8968256115913391
2003-01-16,0.9086340069770813
2003-01-17,0.8763160705566406
2003-01-21,0.8713441491127014
2003-01-22,0.8626429438591003
2003-01-23,0.8806665539741516
2003-01-24,0.857670783996582
2003-01-27,0.8781803846359253
2003-01-28,0.9061480164527893
2003-01-29,0.9279004335403442
2003-01-30,0.8899889588356018
2003-01-31,0.8924751281738281
2003-02-03,0.9111200571060181
2003-02-04,0.9073910117149353
2003-02-05,0.8980685472488403
2003-02-06,0.8968256115913391
2003-02-07,0.8794235587120056
2003-02-10,0.8918532729148865
2003-02-11,0.8918532729148865
2003-02-12,0.8943394422531128
2003-02-13,0.9036619663238525
2003-02-14,0.9117413759231567
2003-02-18,0.9490312337875366
2003-02-19,0.9229283928871155
2003-02-20,0.9179564714431763
2003-02-21,0.9322507977485657
2003-02-24,0.9160919785499573
2003-02-25,0.933493971824646
2003-02-26,0.9011759757995605
2003-02-27,0.9235502481460571
2003-02-28,0.9328724145889282
2003-03-03,0.9104982614517212
2003-03-04,0.9049049615859985
2003-03-05,0.9086340069770813
2003-03-06,0.9049049615859985
2003-03-07,0.9030407667160034
2003-03-10,0.893096387386322
2003-03-11,0.8843955993652344
2003-03-12,0.8837738633155823
2003-03-13,0.9148489832878113
2003-03-14,0.9185778498649597
2003-03-17,0.9328724145889282
2003-03-18,0.9322507977485657
2003-03-19,0.9291434288024902
2003-03-20,0.9266575574874878
2003-03-21,0.9322507977485657
2003-03-24,0.893096387386322
2003-03-25,0.9042837023735046
2003-03-26,0.8955826163291931
2003-03-27,0.900554358959198
2003-03-28,0.9055265188217163
2003-03-31,0.8788020014762878
2003-04-01,0.8800450563430786
2003-04-02,0.9073910117149353
2003-04-03,0.8986901044845581
2003-04-04,0.8955826163291931
2003-04-07,0.900554358959198
2003-04-08,0.8980685472488403
2003-04-09,0.8819094896316528
2003-04-10,0.893096387386322
2003-04-11,0.8203808665275574
2003-04-14,0.8439980149269104
2003-04-15,0.8321895599365234
2003-04-16,0.8228669166564941
2003-04-17,0.8154090046882629
2003-04-21,0.8166519999504089
2003-04-22,0.8396473526954651
2003-04-23,0.8439980149269104
2003-04-24,0.8352968096733093
2003-04-25,0.8297033905982971
2003-04-28,0.8613998889923096
2003-04-29,0.8738297820091248
2003-04-30,0.8837738633155823
2003-05-01,0.8924751281738281
2003-05-02,0.8980685472488403
2003-05-05,0.9999942779541016
2003-05-06,1.0876262187957764
2003-05-07,1.096948504447937
2003-05-08,1.1187011003494263
2003-05-09,1.1373462677001953
2003-05-12,1.1535054445266724
2003-05-13,1.1603418588638306
2003-05-14,1.1528836488723755
2003-05-15,1.1640708446502686
2003-05-16,1.1684210300445557
2003-05-19,1.1249161958694458
2003-05-20,1.105649709701538
2003-05-21,1.109378695487976
2003-05-22,1.1336172819137573
2003-05-23,1.1385892629623413
2003-05-27,1.1733931303024292
2003-05-28,1.1361031532287598
2003-05-29,1.1249161958694458
2003-05-30,1.1155935525894165
2003-06-02,1.0845186710357666
2003-06-03,1.0758178234100342
2003-06-04,1.0938411951065063
2003-06-05,1.0963271856307983
2003-06-06,1.0658738613128662
2003-06-09,1.0434995889663696
2003-06-10,1.0677381753921509
2003-06-11,1.0845186710357666
2003-06-12,1.1044063568115234
2003-06-13,1.0826542377471924
2003-06-16,1.135481834411621
2003-06-17,1.130509614944458
2003-06-18,1.1883093118667603
2003-06-19,1.1895524263381958
2003-06-20,1.1932810544967651
2003-06-23,1.184580683708191
2003-06-24,1.1671781539916992
2003-06-25,1.186444640159607
2003-06-26,1.198874592781067
2003-06-27,1.1640708446502686
2003-06-30,1.184580683708191
2003-07-01,1.186444640159607
2003-07-02,1.1976319551467896
2003-07-03,1.188930869102478
2003-07-07,1.2349216938018799
2003-07-08,1.2678613662719727
2003-07-09,1.2361648082733154
2003-07-10,1.2168982028961182
2003-07-11,1.2336790561676025
2003-07-14,1.2367866039276123
2003-07-15,1.218762993812561
2003-07-16,1.2349216938018799
2003-07-17,1.2989362478256226
2003-07-18,1.2964504957199097
2003-07-21,1.28091299533844
2003-07-22,1.2927213907241821
2003-07-23,1.2920998334884644
2003-07-24,1.27469801902771
2003-07-25,1.3387125730514526
2003-07-28,1.3045300245285034
2003-07-29,1.2877494096755981
2003-07-30,1.2604031562805176
2003-07-31,1.3101232051849365
2003-08-01,1.288370966911316
2003-08-04,1.318203091621399
2003-08-05,1.2666184902191162
2003-08-06,1.220005989074707
2003-08-07,1.2386507987976074
2003-08-08,1.2206274271011353
2003-08-11,1.2218701839447021
2003-08-12,1.2243562936782837
2003-08-13,1.2541881799697876
2003-08-14,1.2411367893218994
2003-08-15,1.224977731704712
2003-08-18,1.264132022857666
2003-08-19,1.2628892660140991
2003-08-20,1.3057727813720703
2003-08-21,1.3474136590957642
2003-08-22,1.2976936101913452
2003-08-25,1.2964504957199097
2003-08-26,1.3082588911056519
2003-08-27,1.3349833488464355
2003-08-28,1.3791100978851318
2003-08-29,1.4052131175994873
2003-09-02,1.420129656791687
2003-09-03,1.4263439178466797
2003-09-04,1.4188861846923828
2003-09-05,1.3983768224716187
2003-09-08,1.413292407989502
2003-09-09,1.3902969360351562
2003-09-10,1.3784887790679932
2003-09-11,1.4021055698394775
2003-09-12,1.4356664419174194
